id,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,license,price_in_USD,long_term,price_per_night
1260093611035898433,大冢站徒步5分钟 全新装修 高速WiFi,Kazune,Toshima Ku,35.73289265683407,139.72133883596717,Entire home/apt,18400,2,12,9,m130032841,118.70967741935483,False,9200
1260147652233312422,Ideal location! | luxurious property | 123sqm,佳祐,Shibuya Ku,35.66865172144236,139.68954540789127,Entire home/apt,136000,3,20,1,hotels and inns business act | 渋谷区保健所 | 6渋保生環第305号,877.4193548387096,False,45333
1260200836516529743,2 min to Shibuya Crossing / 3 min to Shibuya Sta,俊一,Shibuya Ku,35.66029618864015,139.6960797543259,Entire home/apt,31191,2,5,99,m130027554,201.23225806451612,False,15596
1260219612608444119,3min to Ikebukuro Sta / Exclusive apartment rental,俊一,Toshima Ku,35.72992577948667,139.69298314511653,Entire home/apt,17640,2,2,99,hotels and inns business act | 豊島区池袋保健所 | 4豊池保衛環き第121号,113.80645161290323,False,8820
1260342425193098034,Japanese style room 4 min to Minowa station walk,Kwangin,Taito Ku,35.72754914672348,139.79306794703007,Private room,8000,2,0,3,m130035894,51.61290322580645,False,4000
1260398297332496271,"3 min to the nearest st. Ikebukuro, Shinjuku/E23",Kunitwo,Toshima Ku,35.729845205002135,139.7350477572606,Entire home/apt,12393,1,1,3,m130023183,79.95483870967742,False,12393
1260412212978761864,池袋至近新大塚駅1分/JR山手線大塚駅10分/2ベッド/2トイレ/2シャワー/25B,Kunitwo,Bunkyo Ku,35.72395034337312,139.7311777686799,Entire home/apt,18479,1,0,3,m130021808,119.21935483870968,False,18479
1260465630119158021,B&B on the 2nd floor of a new build detached house,青山,Sumida Ku,35.73245240861998,139.82129180962104,Private room,14857,1,8,1,m130039708,95.8516129032258,False,14857
1260547267517378875,Shinjuku Area/4 min to Sta/Max 6 ppl/Free Wi-Fi,Kotomi,Shinjuku Ku,35.6881305,139.7264251,Entire home/apt,27206,2,9,3,m130044401,175.5225806451613,False,13603
1260547325112791865,"Cheap Price! Near Asakusa, Ueno, Sensoji !DD",Young In,Taito Ku,35.7195427,139.7898271,Private room,8500,2,4,22,hotels and inns business act | 東京都台東区台東保健所 | 31台台健生環き第10126号,54.83870967741935,False,4250
1260557987266101120,Less than 2 min to Sta+12 min to Asakusa ! ! 2AB,Marivic,Adachi Ku,35.784784800000004,139.82042716745912,Entire home/apt,27279,4,3,12,hotels and inns business act | 足立区足立保健所 | 6足足保生生収第445号,175.99354838709678,False,6820
1260641807704626922,Disneyland direct / Quiet residential area,俊一,Katsushika Ku,35.75026824858963,139.85957346951076,Entire home/apt,23053,2,7,99,hotels and inns business act | 葛飾区保健所 | 4葛保生環令第308号,148.7290322580645,False,11526
1260652276772320731,For remote work/6 min to Sta/ASAT201,俊一,Katsushika Ku,35.75032792685129,139.85913674063775,Entire home/apt,11919,2,13,99,hotels and inns business act | 葛飾区保健所 | 4葛保生環令第161号,76.89677419354838,False,5960
1260721144314108479,新宿＆渋谷に近く!駅から5分。東京中心の私人别墅! 美しい桜と川の眺め!専門会社の清掃monthly,Zhiyuan,Shinjuku Ku,35.6982951,139.6881761,Entire home/apt,20210,22,0,2,m130041174,130.38709677419354,False,919
1260757237231375879,3LDK 13 guests.Direct bus to Narita and Haneda.,昭太郎,Edogawa Ku,35.69143018699271,139.88947340191277,Entire home/apt,19920,2,18,2,m130044109,128.51612903225808,False,9960
1257828316141049828,Shinjuku丨3 min walk from  station丨402B,Kazan,Shinjuku Ku,35.70867637727615,139.72188762406813,Entire home/apt,18260,1,13,13,m130034215,117.80645161290323,False,18260
1257834303077599547,Shinjuku丨3 min walk from  station丨403B,Kazan,Shinjuku Ku,35.70878,139.72189,Entire home/apt,23099,1,7,13,m130034216,149.0258064516129,False,23099
1257839410978010184,Shinjuku丨3 min walk from  station丨501B,Kazan,Shinjuku Ku,35.70897,139.72016,Entire home/apt,23099,1,10,13,m130034217,149.0258064516129,False,23099
1257842195136137087,SkyHotel Kikukawa 201 2minutes walk from station,Weihua,Koto Ku,35.68735172569515,139.80490844066637,Entire home/apt,11119,1,19,23,m130044850,71.73548387096774,False,11119
1257850731896267972,Shinjuku丨3 min walk from  station丨502B,Kazan,Shinjuku Ku,35.7089,139.72013,Entire home/apt,23099,1,14,13,m130034218,149.0258064516129,False,23099
1257857143587382829,Shinjuku丨3 min walk from  station丨503B,Kazan,Shinjuku Ku,35.70658,139.72059,Entire home/apt,17636,1,10,13,m130034219,113.78064516129032,False,17636
1257902932668777965,新宿まで15分/阿佐ヶ谷駅まで徒歩7分/50平米/最大4名/周辺環境が充実/無料WiFi/キッチン有,Shota,Suginami Ku,35.708939022668524,139.63586333068378,Entire home/apt,11454,4,2,12,hotels and inns business act | 杉並区杉並保健所 | 2杉保衛環第170号,73.89677419354838,False,2864
1257912721614248581,Wood/| Modern Japan/Shared House/5 min-Shinjuku,Ken,Nakano Ku,35.697627427946884,139.6671200381841,Private room,11960,1,4,3,m130042623,77.16129032258064,False,11960
1257920730143031166,【新宿駅まで10分/渋谷駅まで7分/下北沢駅から徒歩3分】4名様／セミダブルベッド2台／静かなエリア,Yoshiro,Setagaya Ku,35.66451,139.66815,Entire home/apt,19169,3,13,8,hotels and inns business act | 世田谷区世田谷保健所 | 6世保生環第568号,123.67096774193548,False,6390
1257939999219164724,ディズニー・空港・新宿・秋葉原ダイレクト/スカイツリー・浅草30 分/観光の拠点に最適/無料駐車場,和也,Edogawa Ku,35.68541,139.87584,Entire home/apt,33052,2,17,2,m130044656,213.23870967741937,False,16526
1257948173890811742,shinjuku house| free wifi |free parking,Yanhua,Shinjuku Ku,35.70561990195446,139.7072053930523,Entire home/apt,48557,1,16,2,m130044189,313.27096774193546,False,48557
1258008963430782195,新宿まで15分/阿佐ヶ谷駅まで徒歩7分/50平米/最大4名/周辺環境が充実/無料WiFi/キッチン有,Shota,Suginami Ku,35.708956,139.6359043,Entire home/apt,11454,4,3,12,hotels and inns business act | 杉並区杉並保健所 | 2杉保衛環第170号,73.89677419354838,False,2864
1258071465029024538,机场直达！築地车站2分钟！北欧风格民宿～築地/銀座商业圈美食街徒步圈,久保田,Chuo Ku,35.66894,139.77216,Entire home/apt,38000,1,18,3,hotels and inns business act |  中央区保健所 | 6 中保生環き 第12号,245.16129032258064,False,38000
1258230638478581505,MONdayApartUenoShinokachimachi/SuperiorFamilyRoom5,Monday Apart 上野新御徒町,Taito Ku,35.7074,139.78172,Entire home/apt,59571,1,0,6,hotels and inns business act | 東京都台東区台東保健所 | 2台台健生環き第10037号,384.3290322580645,False,59571
1258262480774190647,4 minutes walk from the nearest station/c02,圭太,Nakano Ku,35.692398859991826,139.68199761382886,Entire home/apt,15750,30,0,25,m130040189,101.61290322580645,False,525
1258262700646005351,浅草観光地内！つくばEX浅草駅から徒歩２分！広々お部屋バスタブ付【6F】,ケイワン,Taito Ku,35.717163438604494,139.79286136256562,Entire home/apt,35286,1,15,6,m130043873,227.6516129032258,False,35286
1258270690383829660,3 min walk from the station! Near Tokyo Tower/ h02,圭太,Minato Ku,35.66250908299919,139.74614962183958,Entire home/apt,28828,1,17,39,m130044257,185.98709677419356,False,28828
1258270725418254479,3 min walk from the station! Near Tokyo Tower/ h03,圭太,Minato Ku,35.66254,139.74657,Entire home/apt,28828,1,17,39,m130044258,185.98709677419356,False,28828
1258270780731666646,3 min walk from the station! Near Tokyo Tower/ h04,圭太,Minato Ku,35.66463,139.74619,Entire home/apt,34500,30,0,39,m130044260,222.58064516129033,False,1150
1258270795505232186,3 min walk from the station! Near Tokyo Tower/ h05,圭太,Minato Ku,35.66277997591324,139.74798627370063,Entire home/apt,28828,1,14,39,m130044261,185.98709677419356,False,28828
1258270831214560026,3 min walk from the station! Near Tokyo Tower/ h06,圭太,Minato Ku,35.66423,139.7462,Entire home/apt,28828,1,7,39,m130044264,185.98709677419356,False,28828
1258270851706701756,3 min walk from the station! Near Tokyo Tower/h06,圭太,Minato Ku,35.66473218233799,139.7462813106004,Entire home/apt,500000,30,0,39,m130044264,3225.8064516129034,False,16667
1258285404125618070,3BR/98㎡/20pax/PlayArea/5mins to Station,順子,Shinjuku Ku,35.70476749232701,139.7361557922341,Entire home/apt,31401,1,14,52,hotels and inns business act | 新宿区保健所 | 6新保衛環第82号,202.58709677419355,False,31401
1258301209565465151,Popular Shibuya-ku area/Easy access to Shibuya/b03,圭太,Shibuya Ku,35.68036193640703,139.6801539036192,Entire home/apt,21000,30,0,112,m130037175,135.48387096774192,False,700
1258342133435802631,BrandNew/100㎡/3BR/10min Roppongi/14min Shibuya,Yutaro,Minato Ku,35.64627,139.7234,Entire home/apt,63611,1,22,2,m130044328,410.39354838709676,False,63611
1258380084431390831,3 min walk from Oshiage Sta/near Asakusa/Wi-Fi/d02,圭太,Sumida Ku,35.710419718418855,139.81421378121397,Entire home/apt,19500,30,1,42,m130030190,125.80645161290323,False,650
1258384589228687552,Vacation rental renovated from a small hair salon,Lion Architects,Shinjuku Ku,35.700707707952006,139.72486646694657,Entire home/apt,32029,1,4,1,m130047497,206.63870967741934,False,32029
1258399386282404769,4min walk from the station! Kagurazaka area/b04,圭太,Shinjuku Ku,35.70741578649739,139.72983756251068,Entire home/apt,18750,30,0,20,m130034272,120.96774193548387,False,625
1258400816838558264,4min walk from the station! Kagurazaka area/e03,圭太,Shinjuku Ku,35.70798576930714,139.73115427270673,Entire home/apt,18750,30,0,20,m130034286,120.96774193548387,False,625
1258405649503658607,Kabukicho Stay：The Hideaway in the Sleepless City,Yuko,Shinjuku Ku,35.69525800624197,139.70588811192317,Entire home/apt,26714,2,13,6,m130044302,172.3483870967742,False,13357
1258406070840978684,Center of Shinjuku!/Super Fast Wi-Fi/Kabukicho/25㎡,Rita,Shinjuku Ku,35.697532153292315,139.70550597187105,Entire home/apt,22544,3,38,2,m130043521,145.44516129032257,False,7515
1258407168589776688,Center of Shinjuku!/Ultra Fast Wi-Fi/Kabukicho/25㎡,Makoto,Shinjuku Ku,35.69795,139.7045,Entire home/apt,21286,2,30,4,m130043544,137.32903225806453,False,10643
1258407615879138020,Tokyo Ueno 鶯谷駅徒步2min  上野＆池袋＆新宿＆涩谷直通,Wu,Taito Ku,35.72288,139.77716,Entire home/apt,37400,1,0,9,m130044362,241.29032258064515,False,37400
1258430324508405215,JR人気山手新宿池袋４分温馨大床房,百合,Toshima Ku,35.71473588174813,139.709250178275,Entire home/apt,17108,4,2,7,m130044663,110.3741935483871,False,4277
1258451908974622371,Shinjuku walk 10min/Ctr Kabukicho/Free pocketWi-Fi,Jang,Shinjuku Ku,35.69705846458007,139.70291863547592,Entire home/apt,22114,1,3,48,m130023336,142.67096774193547,False,22114
1258455192909469421,Shinjuku walk 10min/Ctr Kabukicho/Free pocketWi-Fi,Jang,Shinjuku Ku,35.69709,139.70145,Entire home/apt,22829,1,6,48,m130023336,147.28387096774193,False,22829
1258456014791965308,Shinjuku walk 10min/Ctr Kabukicho/Free pocketWi-Fi,Jang,Shinjuku Ku,35.6975,139.70345,Entire home/apt,22829,1,0,48,m130023615,147.28387096774193,False,22829
1258456948313175515,Shinjuku walk 10min/Ctr Kabukicho/Free pocketWi-Fi,Jang,Shinjuku Ku,35.6967730005539,139.70171720301127,Entire home/apt,22114,1,0,48,m130023612,142.67096774193547,False,22114
1258459698290222250,要町駅徒步6min  池袋まで電車2min,Wu,Toshima Ku,35.7345281,139.6959935,Entire home/apt,14450,1,2,9,m130044320,93.2258064516129,False,14450
1258462420406136016,"池袋区域,独立3层别墅，车站3分钟， 5室1厅1浴室2卫生间 交通便利",孙,Toshima Ku,35.744652393329744,139.7102292617055,Entire home/apt,63786,3,12,27,hotels and inns business act | 豊島区池袋保健所 | 5豊池保衛環き第237号,411.52258064516127,False,21262
1258466066944818075,要町駅徒步6min  池袋まで電車2min,Wu,Toshima Ku,35.7345281,139.6959935,Entire home/apt,14450,1,5,9,m130044321,93.2258064516129,False,14450
1258470731209490158,要町駅徒步6min  池袋まで電車2min,Wu,Toshima Ku,35.7345281,139.6959935,Entire home/apt,15009,1,5,9,m130044318,96.83225806451613,False,15009
1258485598333242319,Cozy Experience/ Asakusa area/ Near Tokyo Skytree,Shota,Sumida Ku,35.70554293948537,139.81212194047546,Entire home/apt,11537,4,6,12,hotels and inns business act | 墨田区保健所 | 29墨福衛生環第259号,74.43225806451613,False,2884
1258490871620501339,Shibuya Comfort：Experience Tokyo Living,Yuko,Shibuya Ku,35.6786863,139.6683782,Entire home/apt,25500,2,15,6,m130042543,164.51612903225808,False,12750
1258505764785077104,Azabu Retreat：Steps Away from Tokyo Tower,Yuko,Minato Ku,35.658079922928735,139.74382371823054,Entire home/apt,27524,3,5,6,m130042651,177.5741935483871,False,9175
1258517564082864558,Central Tokyo Ikebukuro 7-min Walk | 3BR w/Parking,宝生,Toshima Ku,35.74175,139.71552,Entire home/apt,46560,1,4,1,m130043581,300.38709677419354,False,46560
1258579167440527943,"Best for Family! Entire Guesthouse near TUFS, ASIJ",Shizuka,Fuchu Shi,35.673594,139.514809,Entire home/apt,28000,2,11,1,m130044476,180.6451612903226,False,14000
1258581378217063251,2024年新築マンション30㎡/渋谷5駅/新宿3駅/最寄駅まで徒歩14分/最大3名宿泊可能203号室,Takao,Musashino Shi,35.70809500956173,139.58797551691532,Entire home/apt,13998,2,16,14,m130044474,90.30967741935484,False,6999
1258758951345140002,Cozy Experience/ Asakusa area/ Near Tokyo Skytree,Shota,Sumida Ku,35.70556036369408,139.81213266931152,Entire home/apt,13745,4,6,12,hotels and inns business act | 墨田区保健所 | 29墨福衛生環第259号,88.6774193548387,False,3436
1258772799502386355,浅草や東京スカイツリーの近くに位置/押上駅から徒歩7分/43平米/最大4名/無料WiFi/キッチン有,Shota,Sumida Ku,35.7087981,139.8183131,Entire home/apt,16405,4,4,12,hotels and inns business act | 墨田区保健所 | 29墨福衛生環第163号,105.83870967741936,False,4101
1258814190028604703,浅草や東京スカイツリーの近くに位置/押上駅から徒歩7分/58平米/最大6名/無料WiFi/キッチン有,Shota,Sumida Ku,35.7087981,139.8183131,Entire home/apt,18161,4,1,12,hotels and inns business act | 墨田区保健所 | 29墨福衛生環第163号,117.16774193548387,False,4540
1258949934302686914,SHORTsuido 2W,昂,Bunkyo Ku,35.7108533,139.7401111,Private room,21600,1,11,4,hotels and inns business act | 文京区文京保健所 | 2023文文生環き第　501　号,139.3548387096774,False,21600
1258951652902178346,SHORTsuido 3E,昂,Bunkyo Ku,35.7108533,139.7401111,Private room,16071,1,10,4,hotels and inns business act | 文京区文京保健所 | 2023文文生環き第501号,103.68387096774194,False,16071
1258970550534855253,OHAYO Hotel·Ōmorinishi 1F 4 rooms max 6ppl,Sakura,Ota Ku,35.57128261383889,139.72592966692827,Private room,15071,2,0,26,special economic zoning act | ６健生発第 10523 号,97.23225806451613,False,7536
1258999252398109961,早稲田駅歩く５分、早稲田大学近隣。2024年新リフォーム。最大人数２-６名。家電完備。110㎡広さ。,ギョウ,Shinjuku Ku,35.7082749,139.7242987,Entire home/apt,41786,1,3,1,m130046956,269.5870967741935,False,41786
1259027307921713952,Traditional 125㎡ house - 12 guests - 5min station,Ryosuke,Ota Ku,35.56008,139.70126,Entire home/apt,27413,2,6,1,special economic zoning act | 6健生発第11444号,176.85806451612902,False,13706
1259031356604137248,【割引中101室】上野、浅草、スカイツリー、ディズニー、成田羽田空港まで直通/青砥駅から徒歩8分,Lie,Katsushika Ku,35.7411649,139.8543367,Entire home/apt,16571,2,15,4,hotels and inns business act | 葛飾区保健所 | 6葛保生環令第229号,106.90967741935484,False,8286
1259078057608183454,yu小姐的小公寓,Yu,Toshima Ku,35.73359,139.73754,Entire home/apt,11763,3,8,5,hotels and inns business act | 豊島区池袋保健所 | 6豊池保衛環き第23号,75.89032258064516,False,3921
1259089806910151578,【割引中301室】上野、浅草、スカイツリー、ディズニー、成田羽田空港まで直通/青砥駅から徒歩8分,Lie,Katsushika Ku,35.74119973283511,139.85412212327884,Entire home/apt,21429,2,14,4,hotels and inns business act | 葛飾区保健所 | 6葛保生環令第230号,138.2516129032258,False,10714
1259096973526193406,Walking distance to Sky Tree! /d02,圭太,Sumida Ku,35.70919005932735,139.81787631615322,Entire home/apt,100000,30,0,16,m130030428,645.1612903225806,False,3333
1259112386228300784,Kids space / large living room / 3 bathrooms,Yume,Toshima Ku,35.733382226080735,139.72285613954068,Entire home/apt,39000,2,13,50,hotels and inns business act | 豊島区池袋保健所 | 6豊池保衛環き第105号,251.61290322580646,False,19500
1259154919065099445,【Airbnb手数料無料】新宿駅まで6分！おしゃれで贅沢のお部屋H,Naomi,Shinjuku Ku,35.701655135560785,139.70213705051108,Entire home/apt,64929,1,21,8,m130043693,418.89677419354837,False,64929
1259178991887671866,9min. walk from Oimachi/Rooms that feel like home,石川,Shinagawa Ku,35.60693,139.72836,Entire home/apt,20357,3,19,2,m130042606,131.33548387096775,False,6786
1259195617139495465,Ikebukuro Sta. Nearby /6 Guests/Wi-Fi /1LDK,新井,Toshima Ku,35.732523462610104,139.7289091386347,Entire home/apt,34843,2,9,2,m130044809,224.79354838709676,False,17422
1259196721850360108,Great City Stay / Cozy Home Near Shibuya,Shota,Setagaya Ku,35.6413684,139.6679496,Entire home/apt,11454,4,2,12,hotels and inns business act | 世田谷区世田谷保健所 | 29世保生環き第12号,73.89677419354838,False,2864
1259211536064494191,渋谷に行くなら最高の立地/三軒茶屋駅から徒歩5分/43㎡/最大4名/閑静な住宅街/無料WiFi,Shota,Setagaya Ku,35.6413684,139.6679496,Entire home/apt,13754,4,1,12,hotels and inns business act | 世田谷区世田谷保健所 | 29世保生環き第12号,88.73548387096774,False,3438
1259218454439349592,最寄浅草桥駅徒歩6分｜新宿、秋葉原、銀座、浅草直通｜畳付き｜荷物預かり｜エレベーター402,有助,Taito Ku,35.70137,139.78538,Entire home/apt,29682,1,3,70,m130039993,191.4967741935484,False,29682
1260772523658316435,"京成曳舟駅徒歩3分
寶島/1階 全1室",宜嗣,Sumida Ku,35.71606,139.82131,Entire home/apt,11006,1,4,3,m130043592,71.00645161290322,False,11006
1260799255098023601,Shinjuku/Shibuya/6 people/Netflix/Free Wi-Fi,Sayaka & Ken,Shinjuku Ku,35.69004,139.6874,Entire home/apt,19000,3,18,15,m130044324,122.58064516129032,False,6333
1260806869677650393,"京成曳舟駅徒歩3分
寶島/2階 全1室",宜嗣,Sumida Ku,35.71596278324725,139.8199630826635,Entire home/apt,9810,1,4,3,m130043594,63.29032258064516,False,9810
1260835138336855029,"A quiet, private room near the forest. Pick-up Ok",かな,Hachioji Shi,35.67302,139.3312,Entire home/apt,8245,1,25,3,m130039777,53.193548387096776,False,8245
1260852576264443846,Shinjuku/Shibuya/6 people/Netflix/Free Wi-Fi,Sayaka & Ken,Shinjuku Ku,35.68899,139.6871,Entire home/apt,25379,3,19,15,m130044326,163.73548387096776,False,8460
1260852583611970554,大森快樂微笑飯店Omori Happy Smile Hotel,姷麟,Ota Ku,35.5803061,139.7210831,Private room,12264,1,20,15,hotels and inns business act | 大田区保健所 | 保生環第0396号,79.12258064516129,False,12264
1261033863176574940,大森快樂微笑飯店Omori Happy Smile Hotel,姷麟,Ota Ku,35.58117,139.72084,Private room,11668,1,12,15,hotels and inns business act | 大田区保健所 | 保生環第0396号,75.27741935483871,False,11668
1261037582143581754,大森微笑飯店Omori Happy Smile Hotel,姷麟,Ota Ku,35.58067158561872,139.72007286853236,Private room,11428,2,9,15,hotels and inns business act | 大田区保健所 | 保生環第0396号,73.72903225806452,False,5714
1261066437130896201,大森快樂微笑飯店omori Happy Smile Hotel,姷麟,Ota Ku,35.5803061,139.7210831,Private room,12264,1,13,15,hotels and inns business act | 大田区保健所 | 保生環第0396号,79.12258064516129,False,12264
1261106426044551902,大森快樂微笑飯店omori Happy Smile Hotel,姷麟,Ota Ku,35.57921080912983,139.72153086517005,Private room,10643,1,9,15,hotels and inns business act | 大田区保健所 | 保生環第0396号,68.66451612903226,False,10643
1261195208501209336,301 アパート１室貸切・駅徒歩2分！新宿・渋谷・池袋・銀座・横浜まで直通！2駅3路線利用可能！,Chiyoe,Itabashi Ku,35.77627223460117,139.6355099193112,Entire home/apt,11314,1,3,5,hotels and inns business act | 東京都板橋区保健所 | 6板保生環き 第　86　号,72.99354838709678,False,11314
1261222986937547243,Shinjuku Downtown/1min walk to metro/Cozy APT*103,Nori,Shinjuku Ku,35.69729,139.70662,Entire home/apt,21186,2,10,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,136.68387096774194,False,10593
1261228090597745315,307 アパート１室貸切・駅徒歩2分！新宿・渋谷・池袋・銀座・横浜まで直通！2駅3路線利用可能！,Chiyoe,Itabashi Ku,35.77636,139.63407,Entire home/apt,11314,1,6,5,hotels and inns business act | 東京都板橋区保健所 | 6板保生環き 第　87　号,72.99354838709678,False,11314
1261229674833316673,403 アパート１室貸切・駅徒歩2分！新宿・渋谷・池袋・銀座・横浜まで直通！2駅3路線利用可能！,Chiyoe,Itabashi Ku,35.77447,139.63338,Entire home/apt,11314,1,9,5,hotels and inns business act | 東京都板橋区保健所 | 6板保生環き 第　88　号,72.99354838709678,False,11314
1261290934069602560,【Flat for rent for more than a month】Shibuya,Wherely,Shibuya Ku,35.6590828,139.6963802,Entire home/apt,10000,30,0,17,m130026412,64.51612903225806,False,333
1261302270545756063,【原宿エリア】170㎡貸切/駅まで徒歩3分/新宿、渋谷まで5分以内,翔平,Shibuya Ku,35.677313142405445,139.70806438161466,Entire home/apt,167400,3,13,1,m130043776,1080.0,False,55800
1261307277658323049,【Flat for rent for more than a month】 Shibuya,Wherely,Shibuya Ku,35.6590828,139.6963802,Entire home/apt,10000,30,0,17,m130028550,64.51612903225806,False,333
1261318128583272578,ゲストハウス桜橋　入谷-浅草 Asakusa GuestHouse Iriya,李奈,Taito Ku,35.7188711212989,139.7864736306093,Entire home/apt,15471,3,20,3,m130044649,99.81290322580645,False,5157
1261355252733368143,新宿直通静かな憩いGloria house,百合,Mitaka Shi,35.69462,139.56165,Entire home/apt,13320,4,0,7,m130037388,85.93548387096774,False,3330
1261356180652833459,*長期割/六本木タクシー5-10分/渋谷・新宿直バス停3分/ベッド幅160センチ/港区/高級住宅街,Ayana,Minato Ku,35.64638130000001,139.7301456,Entire home/apt,27649,30,1,4,m130042416,178.38064516129032,False,922
1261557813230749950,居酒屋で暮らそう/キッチン広々/79m/曳舟駅から10分以内／戸建全て貸切/10名まで/羽田空港直通,Tamura,Sumida Ku,35.72212,139.81496,Entire home/apt,31594,1,14,1,m130044580,203.83225806451614,False,31594
1261892026699282918,"7min to Ōji sta,12 min train Ueno, w/wifi",福田,Itabashi Ku,35.7489616190384,139.70154284993032,Entire home/apt,8550,1,5,4,m130037724,55.16129032258065,False,8550
1261894729729857721,Max 5ppl4 mins to sta.close to uenoasakusa,Venti,Taito Ku,35.7050539,139.7788069,Entire home/apt,18937,2,1,2,m130044307,122.1741935483871,False,9468
1261904081123128404,【NEW】神保町駅徒歩1分／渋谷、新宿、銀座、東京、秋葉原駅まで15分／貸切／最大9人／トイレ3つ,裕亮,Chiyoda Ku,35.6957715,139.7583618,Entire home/apt,54014,2,12,2,hotels and inns business act | 千代田区千代田保健所 | 6千千保生環き第53号,348.47741935483873,False,27007
1261915518018009009,中野站徒步3分钟/直达新宿5分钟/美食购物街/最多三人,Yu,Nakano Ku,35.707023,139.681368,Entire home/apt,18926,1,1,3,m130044082,122.10322580645162,False,18926
1261945503733859275,Traditional cool house 【侍】,大高,Koto Ku,35.6823265739145,139.81997592351928,Entire home/apt,31871,4,13,1,hotels and inns business act | 江東区保健所 | 6江健生環き第87号,205.61935483870968,False,7968
1261997998615868740,Shinjuku Downtown/1min walk to metro/Cozy APT*102,Nori,Shinjuku Ku,35.697653671091295,139.70804648918946,Entire home/apt,22800,2,4,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,147.09677419354838,False,11400
1262012499387681951,Shinjuku Downtown/1min walk to metro/Cozy APT*202,Nori,Shinjuku Ku,35.69738948543421,139.7058806302562,Entire home/apt,22857,2,12,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,147.46451612903226,False,11428
1262028193550747636,Shinjuku Downtown/1min walk to metro/Cozy APT*203,Nori,Shinjuku Ku,35.69877915172204,139.70585762915627,Entire home/apt,22857,2,8,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,147.46451612903226,False,11428
1262036691574404683,Shinjuku Downtown/1min walk to metro/Cozy APT*302,Nori,Shinjuku Ku,35.6989,139.70593,Entire home/apt,22857,2,12,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,147.46451612903226,False,11428
1262040448617118523,[4 min walk from Yotsuya Sta.] illi Enu Yostuya,Illi Stays,Shinjuku Ku,35.6864,139.72843,Private room,80881,1,1,21,hotels and inns business act | 新宿区保健所 | 6新保衛環第99号,521.8129032258064,False,80881
1264284282764925806,新宿一站4分钟 201 可住2-4人 美食购物街 安静居住区 直达新宿东京站银座秋叶原 近涩谷池袋,Hong,Nakano Ku,35.71111,139.66599,Entire home/apt,30171,1,0,17,m130044103,194.6516129032258,False,30171
1264315720052283197,新宿一站4分钟 304 可住2-4人 美食购物街 安静居住区 直达新宿东京站银座秋叶原 近涩谷池袋,Hong,Nakano Ku,35.71340240623864,139.66747285163268,Entire home/apt,28663,1,3,17,m130044108,184.9225806451613,False,28663
1264318711545876281,【2階】駅チカ一軒家　リビング付きプライベートルーム　4人部屋,嬋,Itabashi Ku,35.7439691,139.7005284,Private room,8799,1,0,4,hotels and inns business act | 東京都板橋区保健所 | 6板保生環き 第　30　号,56.76774193548387,False,8799
1264338683004994298,【池袋駅まで5分の好立地】清潔で安心な新築のお部屋102,大貴,Toshima Ku,35.74387,139.71549,Entire home/apt,21643,1,14,10,m130045244,139.63225806451612,False,21643
1264338695103808660,【池袋駅まで５分の好立地】清潔で安心な新築のお部屋201,大貴,Toshima Ku,35.7446612,139.71432,Entire home/apt,18157,1,7,10,m130045245,117.14193548387097,False,18157
1264362253352716887,Skytree Retro House【楓】,常盤,Sumida Ku,35.720185139362705,139.81297077580936,Entire home/apt,32211,4,13,1,hotels and inns business act | 墨田区保健所 | 6墨福衛生環第203号,207.81290322580645,False,8053
1264490460686407251,東新宿駅徒步２分钟,実優,Shinjuku Ku,35.70085417755472,139.70911899701375,Entire home/apt,41812,1,3,7,m130034847,269.7548387096774,False,41812
1264509256938046110,JR横浜駅｜成瀬駅より歩いて6分｜最大3名様まで,Pqd,Machida Shi,35.53974949097285,139.4744837026013,Entire home/apt,13329,1,1,5,m130044657,85.99354838709678,False,13329
1264763868010915449,パラッツオくるみ201室/2階/40㎡/巣鴨駅から徒歩7分/Wi-Fi完備/エレベーターなし,BB House,Toshima Ku,35.7299744,139.7372573,Entire home/apt,12880,3,5,7,m130040097,83.09677419354838,False,4293
1264773895619732294,A2交通枢纽/商业中心/新宿站/新大久保站/歌舞伎町/最近车站7分钟/直达新宿 上野 银座 涉谷,孙,Shinjuku Ku,35.70147614210521,139.70581447903373,Entire home/apt,17779,4,6,27,m130036150,114.70322580645161,False,4445
1264775360529307666,【東京中心部/新宿エリア】アパートの1室（C2）,佳子,Shinjuku Ku,35.7013502,139.7061072,Entire home/apt,12343,1,16,6,m130044316,79.63225806451612,False,12343
1264778941563747297,A3交通枢纽/商业中心/新宿站/新大久保站/歌舞伎町/最近车站7分钟/直达新宿 上野 银座 涉谷,孙,Shinjuku Ku,35.70078947036078,139.7052433829992,Entire home/apt,18186,4,9,27,m130017868,117.32903225806452,False,4546
